,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio
11563,24,115000,RENT,8.0,EDUCATION,A,12000,6.54,0,0.1,N,3,20-25,high,large,0.10434782608695652,0.0006666666666666666,0.000545
11564,22,119000,RENT,2.0,DEBTCONSOLIDATION,B,12000,10.36,0,0.1,N,2,20-25,high,large,0.10084033613445378,0.00016666666666666666,0.0008633333333333332
11565,23,120000,RENT,7.0,EDUCATION,B,12000,11.71,0,0.1,N,4,20-25,high,large,0.1,0.0005833333333333334,0.0009758333333333334
11566,25,89796,MORTGAGE,2.0,VENTURE,B,9000,11.11,0,0.1,N,4,20-25,high-middle,medium,0.10022718161165307,0.00022222222222222223,0.0012344444444444445
11567,22,89800,MORTGAGE,6.0,DEBTCONSOLIDATION,B,20000,12.53,0,0.22,N,2,20-25,high-middle,very large,0.22271714922049,0.0003,0.0006265
11568,24,78000,MORTGAGE,8.0,VENTURE,C,24000,15.96,1,0.31,N,4,20-25,high-middle,very large,0.3076923076923077,0.0003333333333333333,0.000665
11569,25,120000,RENT,3.0,PERSONAL,B,12000,9.01,0,0.1,N,2,20-25,high,large,0.1,0.00025,0.0007508333333333333
11570,25,123000,RENT,0.0,EDUCATION,A,12000,9.63,0,0.1,N,2,20-25,high,large,0.0975609756097561,0.0,0.0008025
11571,25,123144,RENT,2.0,MEDICAL,B,12000,10.75,0,0.1,N,2,20-25,high,large,0.09744689144416294,0.00016666666666666666,0.0008958333333333333
11572,23,90000,MORTGAGE,4.0,PERSONAL,C,20000,14.65,0,0.22,Y,3,20-25,high-middle,very large,0.2222222222222222,0.0002,0.0007325
11573,26,125000,RENT,3.0,MEDICAL,A,12000,6.99,0,0.1,N,4,20-25,high,large,0.096,0.00025,0.0005825
11574,25,36000,OWN,0.0,VENTURE,B,2400,12.21,0,0.07,N,2,20-25,low-middle,small,0.06666666666666667,0.0,0.0050875
11575,22,36000,OWN,2.0,EDUCATION,B,14000,11.26,0,0.39,N,4,20-25,low-middle,large,0.3888888888888889,0.00014285714285714287,0.0008042857142857143
11576,23,113000,RENT,1.0,PERSONAL,D,12000,15.28,1,0.11,Y,3,20-25,high,large,0.10619469026548672,8.333333333333333e-05,0.0012733333333333333
11577,26,90000,MORTGAGE,0.0,EDUCATION,B,6000,9.91,0,0.07,N,3,20-25,high-middle,medium,0.06666666666666667,0.0,0.0016516666666666667
11578,24,66300,MORTGAGE,6.0,MEDICAL,E,30000,19.42,1,0.38,N,3,20-25,middle,very large,0.45248868778280543,0.0002,0.0006473333333333334
11579,23,36000,OWN,2.0,MEDICAL,C,12000,12.53,0,0.33,N,2,20-25,low-middle,large,0.3333333333333333,0.00016666666666666666,0.0010441666666666666
11580,25,90000,MORTGAGE,9.0,EDUCATION,A,7750,7.51,0,0.09,N,4,20-25,high-middle,medium,0.08611111111111111,0.001161290322580645,0.0009690322580645161
11581,23,90000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,4000,10.65,0,0.04,N,3,20-25,high-middle,small,0.044444444444444446,0.00175,0.0026625
11582,25,90000,MORTGAGE,2.0,MEDICAL,B,15000,12.42,0,0.17,N,2,20-25,high-middle,large,0.16666666666666666,0.00013333333333333334,0.000828
11583,23,127500,RENT,8.0,VENTURE,B,12000,10.37,0,0.09,N,4,20-25,high,large,0.09411764705882353,0.0006666666666666666,0.0008641666666666666
11584,23,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,3600,12.69,0,0.04,N,3,20-25,high-middle,small,0.04,0.0022222222222222222,0.003525
11585,22,90000,MORTGAGE,6.0,PERSONAL,A,14300,6.03,0,0.16,N,4,20-25,high-middle,large,0.15888888888888889,0.0004195804195804196,0.0004216783216783217
11586,26,78000,MORTGAGE,10.0,EDUCATION,B,14000,9.91,1,0.18,N,4,20-25,high-middle,large,0.1794871794871795,0.0007142857142857143,0.0007078571428571429
11587,24,90000,MORTGAGE,7.0,EDUCATION,B,35000,10.65,0,0.39,N,3,20-25,high-middle,very large,0.3888888888888889,0.0002,0.0003042857142857143
11588,25,36000,OWN,10.0,EDUCATION,B,11200,9.76,0,0.31,N,4,20-25,low-middle,large,0.3111111111111111,0.0008928571428571428,0.0008714285714285714
11589,25,90000,MORTGAGE,2.0,MEDICAL,B,9500,11.71,0,0.11,N,4,20-25,high-middle,medium,0.10555555555555556,0.0002105263157894737,0.0012326315789473684
11590,26,130000,RENT,5.0,EDUCATION,C,12000,14.22,0,0.09,Y,2,20-25,high,large,0.09230769230769231,0.0004166666666666667,0.001185
11591,25,90000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,18000,9.91,0,0.2,N,2,20-25,high-middle,very large,0.2,0.0005,0.0005505555555555555
11592,26,136000,RENT,2.0,PERSONAL,C,12000,14.72,0,0.09,Y,2,20-25,high,large,0.08823529411764706,0.00016666666666666666,0.0012266666666666667
11593,22,78000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,25000,16.77,1,0.32,N,2,20-25,high-middle,very large,0.32051282051282054,0.00024,0.0006707999999999999
11594,23,140000,RENT,5.0,DEBTCONSOLIDATION,B,12000,11.12,0,0.09,N,3,20-25,high,large,0.08571428571428572,0.0004166666666666667,0.0009266666666666666
11595,22,36000,OWN,4.0,EDUCATION,A,3250,7.75,0,0.09,N,4,20-25,low-middle,small,0.09027777777777778,0.0012307692307692308,0.0023846153846153848
11596,25,90000,MORTGAGE,9.0,PERSONAL,A,3600,7.9,0,0.04,N,2,20-25,high-middle,small,0.04,0.0025,0.0021944444444444446
11597,24,90000,MORTGAGE,0.0,MEDICAL,B,13000,12.42,0,0.14,N,3,20-25,high-middle,large,0.14444444444444443,0.0,0.0009553846153846154
11598,26,150000,RENT,3.0,PERSONAL,A,12000,7.9,0,0.08,N,3,20-25,high,large,0.08,0.00025,0.0006583333333333334
11599,24,90000,MORTGAGE,3.0,VENTURE,A,12000,7.51,0,0.13,N,3,20-25,high-middle,large,0.13333333333333333,0.00025,0.0006258333333333333
11600,23,90000,MORTGAGE,5.0,PERSONAL,A,15000,6.03,0,0.17,N,3,20-25,high-middle,large,0.16666666666666666,0.0003333333333333333,0.000402
11601,24,125375,RENT,0.0,MEDICAL,C,12000,14.27,1,0.08,N,2,20-25,high,large,0.09571286141575275,0.0,0.0011891666666666667
11602,24,90000,MORTGAGE,8.0,PERSONAL,B,8000,9.91,0,0.09,N,4,20-25,high-middle,medium,0.08888888888888889,0.001,0.00123875
11603,24,35556,OWN,9.0,EDUCATION,A,13000,5.79,0,0.37,N,2,20-25,low-middle,large,0.3656204297446282,0.0006923076923076923,0.0004453846153846154
11604,22,90000,MORTGAGE,6.0,EDUCATION,A,16000,6.03,0,0.18,N,4,20-25,high-middle,very large,0.17777777777777778,0.000375,0.00037687500000000004
11605,23,170000,RENT,7.0,EDUCATION,B,12000,11.11,0,0.07,N,2,20-25,high,large,0.07058823529411765,0.0005833333333333334,0.0009258333333333333
11606,25,90000,MORTGAGE,0.0,EDUCATION,B,9000,12.69,0,0.1,N,3,20-25,high-middle,medium,0.1,0.0,0.00141
11607,24,90000,MORTGAGE,4.0,VENTURE,A,20000,7.9,0,0.22,N,3,20-25,high-middle,very large,0.2222222222222222,0.0002,0.000395
11608,25,66300,MORTGAGE,6.0,MEDICAL,C,20000,15.27,1,0.26,N,4,20-25,middle,very large,0.30165912518853694,0.0003,0.0007635
11609,26,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,6.62,0,0.11,N,4,20-25,high-middle,medium,0.1111111111111111,0.0,0.000662
11610,25,225000,RENT,9.0,EDUCATION,D,12000,16.49,0,0.05,N,2,20-25,high,large,0.05333333333333334,0.00075,0.0013741666666666665
11611,23,90000,OWN,7.0,MEDICAL,A,35000,8.9,0,0.39,N,4,20-25,high-middle,very large,0.3888888888888889,0.0002,0.00025428571428571427
11612,24,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4300,7.9,0,0.05,N,4,20-25,high-middle,small,0.04777777777777778,0.0018604651162790699,0.0018372093023255815
11613,21,90000,OWN,6.0,MEDICAL,A,12000,6.03,0,0.13,N,3,20-25,high-middle,large,0.13333333333333333,0.0005,0.0005025
11614,23,35482,OWN,7.0,VENTURE,D,7000,14.74,0,0.2,N,4,20-25,low-middle,medium,0.19728312947409954,0.001,0.002105714285714286
11615,23,90000,MORTGAGE,7.0,MEDICAL,B,21000,12.42,0,0.23,N,2,20-25,high-middle,very large,0.23333333333333334,0.0003333333333333333,0.0005914285714285714
11616,22,35400,OWN,6.0,EDUCATION,A,8000,6.03,0,0.23,N,2,20-25,low-middle,medium,0.22598870056497175,0.00075,0.0007537500000000001
11617,26,90000,MORTGAGE,5.0,EDUCATION,A,8000,5.42,0,0.09,N,3,20-25,high-middle,medium,0.08888888888888889,0.000625,0.0006775
11618,22,90000,MORTGAGE,6.0,PERSONAL,A,6400,5.99,0,0.07,N,2,20-25,high-middle,medium,0.07111111111111111,0.0009375,0.0009359375
11619,24,90000,MORTGAGE,1.0,MEDICAL,B,15000,9.99,0,0.17,N,4,20-25,high-middle,large,0.16666666666666666,6.666666666666667e-05,0.000666
11620,22,36000,RENT,1.0,PERSONAL,B,12200,11.49,1,0.34,N,3,20-25,low-middle,large,0.3388888888888889,8.19672131147541e-05,0.0009418032786885246
11621,25,90000,MORTGAGE,9.0,MEDICAL,A,6000,6.99,0,0.07,N,3,20-25,high-middle,medium,0.06666666666666667,0.0015,0.001165
11622,21,82100,RENT,3.0,PERSONAL,A,12200,6.03,0,0.15,N,2,20-25,high-middle,large,0.14859926918392205,0.0002459016393442623,0.0004942622950819672
11623,23,24000,RENT,4.0,EDUCATION,C,12250,13.16,1,0.51,Y,4,20-25,low,large,0.5104166666666666,0.00032653061224489796,0.0010742857142857143
11624,23,25960,RENT,1.0,VENTURE,B,12250,10.37,1,0.47,N,4,20-25,low-middle,large,0.4718798151001541,8.163265306122449e-05,0.0008465306122448979
11625,26,90000,MORTGAGE,10.0,PERSONAL,B,13000,10.59,0,0.14,N,3,20-25,high-middle,large,0.14444444444444443,0.0007692307692307692,0.0008146153846153846
11626,24,26000,RENT,1.0,MEDICAL,B,12250,11.49,1,0.47,N,2,20-25,low-middle,large,0.47115384615384615,8.163265306122449e-05,0.0009379591836734694
11627,24,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,8000,12.99,0,0.09,N,2,20-25,high-middle,medium,0.08888888888888889,0.0,0.00162375
11628,24,28800,RENT,5.0,MEDICAL,B,12250,9.99,1,0.43,N,4,20-25,low-middle,large,0.4253472222222222,0.00040816326530612246,0.0008155102040816326
11629,23,90000,MORTGAGE,7.0,PERSONAL,A,22000,6.99,0,0.24,N,4,20-25,high-middle,very large,0.24444444444444444,0.0003181818181818182,0.00031772727272727275
11630,23,90000,MORTGAGE,7.0,VENTURE,A,4900,6.99,0,0.05,N,2,20-25,high-middle,small,0.05444444444444444,0.0014285714285714286,0.001426530612244898
11631,22,90000,MORTGAGE,6.0,EDUCATION,B,12000,10.99,0,0.13,N,2,20-25,high-middle,large,0.13333333333333333,0.0005,0.0009158333333333334
11632,21,30000,RENT,2.0,DEBTCONSOLIDATION,D,12250,14.59,1,0.41,Y,3,20-25,low-middle,large,0.4083333333333333,0.00016326530612244898,0.0011910204081632652
11633,22,30000,RENT,0.0,HOMEIMPROVEMENT,D,12250,13.67,1,0.41,Y,4,20-25,low-middle,large,0.4083333333333333,0.0,0.0011159183673469387
11634,25,90000,MORTGAGE,9.0,PERSONAL,A,10000,5.42,0,0.11,N,2,20-25,high-middle,medium,0.1111111111111111,0.0009,0.000542
11635,25,90000,MORTGAGE,4.0,PERSONAL,B,3000,11.49,0,0.03,N,4,20-25,high-middle,small,0.03333333333333333,0.0013333333333333333,0.00383
11636,21,29000,RENT,2.0,VENTURE,C,12250,13.61,1,0.42,N,4,20-25,low-middle,large,0.4224137931034483,0.00016326530612244898,0.0011110204081632652
11637,24,90000,MORTGAGE,7.0,MEDICAL,A,15000,8.49,0,0.17,N,3,20-25,high-middle,large,0.16666666666666666,0.00046666666666666666,0.000566
11638,25,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15000,8.49,0,0.17,N,2,20-25,high-middle,large,0.16666666666666666,0.0004,0.000566
11639,23,90000,MORTGAGE,1.0,EDUCATION,A,13675,7.49,0,0.15,N,4,20-25,high-middle,large,0.15194444444444444,7.312614259597807e-05,0.0005477148080438757
11640,24,36000,RENT,0.0,DEBTCONSOLIDATION,B,12250,11.49,1,0.34,N,2,20-25,low-middle,large,0.3402777777777778,0.0,0.0009379591836734694
11641,24,90000,MORTGAGE,8.0,VENTURE,B,7000,10.99,0,0.08,N,3,20-25,high-middle,medium,0.07777777777777778,0.001142857142857143,0.00157
11642,23,36000,RENT,4.0,MEDICAL,B,12250,10.74,1,0.34,N,3,20-25,low-middle,large,0.3402777777777778,0.00032653061224489796,0.000876734693877551
11643,25,78000,MORTGAGE,8.0,DEBTCONSOLIDATION,D,6000,15.62,1,0.08,N,3,20-25,high-middle,medium,0.07692307692307693,0.0013333333333333333,0.0026033333333333334
11644,22,44000,RENT,0.0,MEDICAL,D,12250,15.99,1,0.28,Y,2,20-25,low-middle,large,0.2784090909090909,0.0,0.0013053061224489796
11645,25,90000,MORTGAGE,9.0,VENTURE,B,5600,9.99,0,0.06,N,4,20-25,high-middle,medium,0.06222222222222222,0.0016071428571428571,0.0017839285714285715
11646,24,50000,RENT,8.0,HOMEIMPROVEMENT,C,12250,14.72,0,0.24,Y,3,20-25,low-middle,large,0.245,0.0006530612244897959,0.0012016326530612245
11647,25,45600,RENT,3.0,MEDICAL,D,12250,14.84,1,0.27,N,3,20-25,low-middle,large,0.26864035087719296,0.00024489795918367346,0.0012114285714285714
11648,23,60000,RENT,3.0,EDUCATION,C,12250,10.59,0,0.2,N,3,20-25,middle,large,0.20416666666666666,0.00024489795918367346,0.0008644897959183673
11649,23,90000,MORTGAGE,1.0,EDUCATION,A,4000,5.42,0,0.04,N,3,20-25,high-middle,small,0.044444444444444446,0.00025,0.001355
11650,24,61400,RENT,1.0,VENTURE,C,12250,12.23,0,0.2,N,4,20-25,middle,large,0.1995114006514658,8.163265306122449e-05,0.0009983673469387755
11651,26,90000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,5175,11.99,0,0.06,N,2,20-25,high-middle,medium,0.0575,0.001932367149758454,0.0023169082125603867
11652,24,30000,RENT,1.0,EDUCATION,B,12300,10.74,1,0.41,N,2,20-25,low-middle,large,0.41,8.130081300813008e-05,0.0008731707317073171
11653,23,90000,MORTGAGE,7.0,VENTURE,A,21000,7.49,0,0.23,N,4,20-25,high-middle,very large,0.23333333333333334,0.0003333333333333333,0.0003566666666666667
11654,25,90000,MORTGAGE,2.0,VENTURE,D,10000,15.28,0,0.11,Y,2,20-25,high-middle,medium,0.1111111111111111,0.0002,0.0015279999999999998
11655,24,90000,MORTGAGE,8.0,EDUCATION,C,35000,12.68,0,0.39,Y,2,20-25,high-middle,very large,0.3888888888888889,0.00022857142857142857,0.0003622857142857143
11656,25,90000,MORTGAGE,4.0,VENTURE,B,10000,10.0,0,0.11,N,2,20-25,high-middle,medium,0.1111111111111111,0.0004,0.001
11657,24,90000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,24000,13.06,0,0.27,Y,2,20-25,high-middle,very large,0.26666666666666666,0.0,0.0005441666666666666
11658,26,42000,RENT,6.0,PERSONAL,A,12375,7.51,0,0.29,N,3,20-25,low-middle,large,0.29464285714285715,0.00048484848484848484,0.0006068686868686868
11659,25,42000,RENT,8.0,DEBTCONSOLIDATION,A,12375,7.29,0,0.29,N,4,20-25,low-middle,large,0.29464285714285715,0.0006464646464646465,0.0005890909090909091
11660,25,80000,RENT,2.0,PERSONAL,C,12375,10.91,0,0.15,N,4,20-25,high-middle,large,0.1546875,0.00016161616161616162,0.0008816161616161616
11661,23,90000,MORTGAGE,4.0,MEDICAL,B,4800,10.36,0,0.05,N,4,20-25,high-middle,small,0.05333333333333334,0.0008333333333333334,0.0021583333333333333
11662,22,56324,RENT,2.0,EDUCATION,B,12400,10.74,0,0.22,N,4,20-25,middle,large,0.22015481854981891,0.00016129032258064516,0.0008661290322580645
11663,25,36996,RENT,2.0,EDUCATION,E,12450,16.32,1,0.34,N,2,20-25,low-middle,large,0.3365228673370094,0.0001606425702811245,0.0013108433734939759
11664,23,31000,RENT,5.0,DEBTCONSOLIDATION,B,12500,10.65,1,0.4,N,4,20-25,low-middle,large,0.4032258064516129,0.0004,0.000852
11665,25,90000,MORTGAGE,9.0,EDUCATION,A,20000,6.54,0,0.22,N,3,20-25,high-middle,very large,0.2222222222222222,0.00045,0.000327
11666,26,90000,MORTGAGE,10.0,EDUCATION,A,1000,6.17,0,0.01,N,4,20-25,high-middle,small,0.011111111111111112,0.01,0.00617
11667,24,90000,OWN,8.0,MEDICAL,C,12000,13.35,0,0.13,N,3,20-25,high-middle,large,0.13333333333333333,0.0006666666666666666,0.0011125
11668,23,66300,MORTGAGE,2.0,MEDICAL,D,15000,14.83,1,0.19,N,4,20-25,middle,large,0.22624434389140272,0.00013333333333333334,0.0009886666666666668
11669,24,90000,MORTGAGE,8.0,VENTURE,A,6000,5.79,0,0.07,N,4,20-25,high-middle,medium,0.06666666666666667,0.0013333333333333333,0.000965
11670,25,36000,RENT,0.0,VENTURE,C,12500,11.72,1,0.35,N,4,20-25,low-middle,large,0.3472222222222222,0.0,0.0009376
11671,24,32000,RENT,0.0,MEDICAL,C,12500,12.87,1,0.39,Y,3,20-25,low-middle,large,0.390625,0.0,0.0010295999999999999
11672,23,90000,MORTGAGE,2.0,EDUCATION,A,5000,5.42,0,0.06,N,4,20-25,high-middle,small,0.05555555555555555,0.0004,0.001084
11673,26,40000,RENT,4.0,EDUCATION,A,12500,6.92,1,0.31,N,2,20-25,low-middle,large,0.3125,0.00032,0.0005536
11674,22,30000,RENT,0.0,DEBTCONSOLIDATION,A,2800,6.54,0,0.09,N,3,20-25,low-middle,small,0.09333333333333334,0.0,0.0023357142857142856
11675,22,90000,MORTGAGE,6.0,MEDICAL,B,6000,9.25,0,0.07,N,2,20-25,high-middle,medium,0.06666666666666667,0.001,0.0015416666666666667
11676,23,90000,OWN,7.0,MEDICAL,A,8500,5.79,0,0.09,N,4,20-25,high-middle,medium,0.09444444444444444,0.0008235294117647059,0.0006811764705882353
11677,23,90000,MORTGAGE,7.0,EDUCATION,B,8000,10.36,0,0.09,N,3,20-25,high-middle,medium,0.08888888888888889,0.000875,0.001295
11678,25,90000,MORTGAGE,5.0,VENTURE,C,10000,12.61,0,0.11,Y,3,20-25,high-middle,medium,0.1111111111111111,0.0005,0.001261
11679,22,33250,RENT,0.0,EDUCATION,D,2800,15.62,1,0.08,Y,3,20-25,low-middle,small,0.08421052631578947,0.0,0.005578571428571428
11680,22,90000,MORTGAGE,6.0,VENTURE,B,3500,9.25,0,0.04,N,2,20-25,high-middle,small,0.03888888888888889,0.0017142857142857142,0.002642857142857143
11681,24,33396,RENT,3.0,PERSONAL,D,2800,16.0,1,0.08,N,3,20-25,low-middle,small,0.0838423763324949,0.0010714285714285715,0.005714285714285714
11682,22,35000,RENT,5.0,VENTURE,B,2800,10.37,0,0.08,N,4,20-25,low-middle,small,0.08,0.0017857142857142857,0.0037035714285714285
11683,21,37423,RENT,5.0,VENTURE,A,2800,7.88,0,0.07,N,4,20-25,low-middle,small,0.07482029767789862,0.0017857142857142857,0.002814285714285714
11684,26,39000,RENT,5.0,MEDICAL,B,2800,10.0,0,0.07,N,2,20-25,low-middle,small,0.07179487179487179,0.0017857142857142857,0.0035714285714285713
11685,22,40000,RENT,1.0,DEBTCONSOLIDATION,A,2800,7.49,0,0.07,N,4,20-25,low-middle,small,0.07,0.00035714285714285714,0.002675
11686,22,40000,RENT,0.0,EDUCATION,A,2800,7.49,0,0.07,N,2,20-25,low-middle,small,0.07,0.0,0.002675
11687,24,40000,RENT,8.0,MEDICAL,B,2800,10.25,0,0.07,N,2,20-25,low-middle,small,0.07,0.002857142857142857,0.003660714285714286
11688,25,90000,MORTGAGE,9.0,MEDICAL,C,15000,13.61,0,0.17,N,3,20-25,high-middle,large,0.16666666666666666,0.0006,0.0009073333333333333
11689,24,40800,RENT,0.0,VENTURE,A,2800,6.99,0,0.07,N,4,20-25,low-middle,small,0.06862745098039216,0.0,0.0024964285714285713
11690,24,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,19750,13.61,0,0.22,Y,2,20-25,high-middle,very large,0.21944444444444444,0.00040506329113924053,0.0006891139240506329
11691,25,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7500,6.76,0,0.08,N,4,20-25,high-middle,medium,0.08333333333333333,0.0006666666666666666,0.0009013333333333333
11692,26,36120,RENT,3.0,MEDICAL,C,2800,13.35,1,0.08,N,4,20-25,low-middle,small,0.07751937984496124,0.0010714285714285715,0.004767857142857143
11693,25,37200,RENT,2.0,HOMEIMPROVEMENT,D,2800,16.29,1,0.08,N,3,20-25,low-middle,small,0.07526881720430108,0.0007142857142857143,0.005817857142857143
11694,25,90000,MORTGAGE,6.0,PERSONAL,D,8500,15.21,0,0.09,Y,3,20-25,high-middle,medium,0.09444444444444444,0.0007058823529411765,0.0017894117647058825
11695,24,90000,MORTGAGE,4.0,VENTURE,B,1700,10.75,0,0.02,N,3,20-25,high-middle,small,0.01888888888888889,0.002352941176470588,0.006323529411764706
11696,25,44000,RENT,1.0,EDUCATION,A,2800,6.92,0,0.06,N,3,20-25,low-middle,small,0.06363636363636363,0.00035714285714285714,0.0024714285714285715
11697,22,90000,MORTGAGE,2.0,VENTURE,B,5000,10.75,0,0.06,N,4,20-25,high-middle,small,0.05555555555555555,0.0004,0.00215
11698,22,45000,RENT,1.0,PERSONAL,C,2800,13.49,0,0.06,Y,2,20-25,low-middle,small,0.06222222222222222,0.00035714285714285714,0.004817857142857143
11699,22,90000,OWN,6.0,VENTURE,A,7000,7.14,0,0.08,N,4,20-25,high-middle,medium,0.07777777777777778,0.0008571428571428571,0.0010199999999999999
11700,22,46800,RENT,5.0,DEBTCONSOLIDATION,B,2800,10.37,0,0.06,N,3,20-25,low-middle,small,0.05982905982905983,0.0017857142857142857,0.0037035714285714285
11701,22,90000,MORTGAGE,3.0,EDUCATION,C,25000,12.73,0,0.28,N,4,20-25,high-middle,very large,0.2777777777777778,0.00012,0.0005092
11702,26,35000,OWN,1.0,PERSONAL,A,7500,7.9,0,0.21,N,3,20-25,low-middle,medium,0.21428571428571427,0.00013333333333333334,0.0010533333333333334
11703,22,90000,MORTGAGE,6.0,EDUCATION,B,6400,9.88,0,0.07,N,3,20-25,high-middle,medium,0.07111111111111111,0.0009375,0.0015437500000000002
11704,26,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,6500,7.14,0,0.07,N,3,20-25,high-middle,medium,0.07222222222222222,0.0013846153846153845,0.0010984615384615384
11705,24,50000,RENT,0.0,DEBTCONSOLIDATION,A,2800,5.79,0,0.06,N,2,20-25,low-middle,small,0.056,0.0,0.002067857142857143
11706,25,90000,MORTGAGE,7.0,PERSONAL,A,6000,7.14,0,0.07,N,3,20-25,high-middle,medium,0.06666666666666667,0.0011666666666666668,0.0011899999999999999
11707,24,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,E,24000,17.56,0,0.27,N,3,20-25,high-middle,very large,0.26666666666666666,0.0003333333333333333,0.0007316666666666666
11708,24,44000,RENT,5.0,PERSONAL,C,2800,14.17,1,0.06,N,2,20-25,low-middle,small,0.06363636363636363,0.0017857142857142857,0.005060714285714286
11709,26,50000,RENT,1.0,MEDICAL,C,2800,13.61,0,0.06,Y,3,20-25,low-middle,small,0.056,0.00035714285714285714,0.004860714285714286
11710,23,50000,RENT,4.0,MEDICAL,B,2800,11.86,0,0.06,N,2,20-25,low-middle,small,0.056,0.0014285714285714286,0.004235714285714285
11711,22,90000,MORTGAGE,6.0,EDUCATION,A,10000,7.88,0,0.11,N,3,20-25,high-middle,medium,0.1111111111111111,0.0006,0.000788
11712,26,52582,RENT,3.0,VENTURE,C,2800,13.47,0,0.05,N,4,20-25,middle,small,0.053250161652276445,0.0010714285714285715,0.004810714285714286
11713,21,48000,RENT,5.0,PERSONAL,A,2800,8.9,1,0.06,N,2,20-25,low-middle,small,0.058333333333333334,0.0017857142857142857,0.0031785714285714286
11714,22,56000,RENT,4.0,VENTURE,D,2800,15.31,0,0.05,Y,2,20-25,middle,small,0.05,0.0014285714285714286,0.005467857142857143
11715,23,74000,RENT,7.0,VENTURE,D,2800,15.21,1,0.04,Y,2,20-25,middle,small,0.03783783783783784,0.0025,0.005432142857142858
11716,23,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,D,15000,15.31,1,0.19,N,4,20-25,high-middle,large,0.19230769230769232,0.00046666666666666666,0.0010206666666666667
11717,24,86400,RENT,5.0,DEBTCONSOLIDATION,C,2800,14.65,0,0.03,Y,4,20-25,high-middle,small,0.032407407407407406,0.0017857142857142857,0.005232142857142857
11718,21,35000,OWN,2.0,VENTURE,C,7200,15.23,0,0.21,N,4,20-25,low-middle,medium,0.2057142857142857,0.0002777777777777778,0.002115277777777778
11719,25,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,12.18,0,0.17,N,2,20-25,high-middle,large,0.16666666666666666,0.0006,0.000812
11720,23,123000,RENT,4.0,DEBTCONSOLIDATION,C,2800,13.49,0,0.02,Y,3,20-25,high,small,0.022764227642276424,0.0014285714285714286,0.004817857142857143
11721,25,90000,MORTGAGE,6.0,PERSONAL,A,6000,7.74,0,0.07,N,4,20-25,high-middle,medium,0.06666666666666667,0.001,0.0012900000000000001
11722,24,78000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,19500,15.31,1,0.25,N,4,20-25,high-middle,very large,0.25,0.0,0.0007851282051282052
11723,22,35000,OWN,6.0,EDUCATION,A,18500,7.49,0,0.53,N,3,20-25,low-middle,very large,0.5285714285714286,0.0003243243243243243,0.0004048648648648649
11724,23,18460,RENT,0.0,PERSONAL,A,2775,7.68,0,0.15,N,2,20-25,low,small,0.15032502708559048,0.0,0.0027675675675675675
11725,23,16800,RENT,2.0,MEDICAL,D,2750,16.77,1,0.16,Y,2,20-25,low,small,0.1636904761904762,0.0007272727272727272,0.006098181818181818
11726,25,78000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,3000,11.48,1,0.04,N,3,20-25,high-middle,small,0.038461538461538464,0.0013333333333333333,0.003826666666666667
11727,25,78000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,16.0,1,0.1,N,2,20-25,high-middle,medium,0.10256410256410256,0.001125,0.002
11728,26,90000,MORTGAGE,3.0,PERSONAL,C,3200,13.22,0,0.04,N,4,20-25,high-middle,small,0.035555555555555556,0.0009375,0.00413125
11729,22,90000,MORTGAGE,1.0,EDUCATION,C,2500,13.22,0,0.03,N,2,20-25,high-middle,small,0.027777777777777776,0.0004,0.005288
11730,23,60000,RENT,7.0,EDUCATION,C,2750,15.23,0,0.05,Y,4,20-25,middle,small,0.04583333333333333,0.0025454545454545456,0.005538181818181818
11731,23,90000,MORTGAGE,1.0,EDUCATION,B,12000,12.18,0,0.13,N,4,20-25,high-middle,large,0.13333333333333333,8.333333333333333e-05,0.001015
11732,25,90000,OWN,9.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.11,N,4,20-25,high-middle,medium,0.1111111111111111,0.0009,0.0008
11733,24,31200,RENT,4.0,PERSONAL,B,2725,10.74,0,0.09,N,2,20-25,low-middle,small,0.08733974358974358,0.0014678899082568807,0.003941284403669725
